panel,arm,rep,seconds,cost,target
"depth initialization, seed100",full,0,0.031130286864936352,8509.069165152943,154.472906076652
"depth initialization, seed100",full,0,0.04108738200739026,816.8573462975172,154.472906076652
"depth initialization, seed100",full,0,0.05114631820470095,40.490420646967486,154.472906076652
"depth initialization, seed100",full,1,0.0,1349274.5975423618,154.472906076652
"depth initialization, seed100",full,1,0.00988993514329195,311406.11292469443,154.472906076652
"depth initialization, seed100",full,1,0.019812501035630703,58844.84790242748,154.472906076652
"depth initialization, seed100",full,1,0.029806556180119514,8509.069165152943,154.472906076652
"depth initialization, seed100",full,1,0.039925201795995235,816.8573462975172,154.472906076652
"depth initialization, seed100",full,1,0.050167536828666925,40.490420646967486,154.472906076652
"depth initialization, seed100",full,2,0.0,1349274.5975423618,154.472906076652
"depth initialization, seed100",full,2,0.010017205029726028,311406.11292469443,154.472906076652
"depth initialization, seed100",full,2,0.020024531055241823,58844.84790242748,154.472906076652
"depth initialization, seed100",full,2,0.029996425844728947,8509.069165152943,154.472906076652
"depth initialization, seed100",full,2,0.03991069085896015,816.8573462975172,154.472906076652
"depth initialization, seed100",full,2,0.04979216679930687,40.490420646967486,154.472906076652
"depth initialization, seed100",manual5,0,0.0,1349274.5975423618,154.472906076652
"depth initialization, seed100",manual5,0,0.003744201734662056,311406.11292469443,154.472906076652
"depth initialization, seed100",manual5,0,0.007307114079594612,61493.53849254561,154.472906076652
"depth initialization, seed100",manual5,0,0.010971225798130035,9155.848051587356,154.472906076652
"depth initialization, seed100",manual5,0,0.0145089877769351,620.2664380461005,154.472906076652
"depth initialization, seed100",manual5,0,0.018020509742200375,27.66767908575667,154.472906076652
"depth initialization, seed100",manual5,1,0.0,1349274.5975423618,154.472906076652
"depth initialization, seed100",manual5,1,0.003814652096480131,311406.11292469443,154.472906076652
"depth initialization, seed100",manual5,1,0.007406434044241905,61493.53849254561,154.472906076652
"depth initialization, seed100",manual5,1,0.010898695793002844,9155.848051587356,154.472906076652
"depth initialization, seed100",manual5,1,0.014401867985725403,620.2664380461005,154.472906076652
"depth initialization, seed100",manual5,1,0.017898549791425467,27.66767908575667,154.472906076652
"depth initialization, seed100",manual5,2,0.0,1349274.5975423618,154.472906076652
"depth initialization, seed100",manual5,2,0.0036571919918060303,311406.11292469443,154.472906076652
"depth initialization, seed100",manual5,2,0.007397413719445467,61493.53849254561,154.472906076652
"depth initialization, seed100",manual5,2,0.01103859581053257,9155.848051587356,154.472906076652
"depth initialization, seed100",manual5,2,0.014751097653061152,620.2664380461005,154.472906076652
"depth initialization, seed100",manual5,2,0.018363849725574255,27.66767908575667,154.472906076652
"depth initialization, seed100",manual4,0,0.0,1349274.5975423618,154.472906076652
"depth initialization, seed100",manual4,0,0.0051973732188344,311406.11292469443,154.472906076652
"depth initialization, seed100",manual4,0,0.007775343954563141,60529.32148404666,154.472906076652
"depth initialization, seed100",manual4,0,0.010323185939341784,9452.287831507107,154.472906076652
"depth initialization, seed100",manual4,0,0.012926737312227488,919.1305353428653,154.472906076652
"depth initialization, seed100",manual4,0,0.015564549248665571,43.94483005510028,154.472906076652
"depth initialization, seed100",manual4,1,0.0,1349274.5975423618,154.472906076652
"depth initialization, seed100",manual4,1,0.005254232790321112,311406.11292469443,154.472906076652
"depth initialization, seed100",manual4,1,0.00797972409054637,60529.32148404666,154.472906076652
"depth initialization, seed100",manual4,1,0.010877575725317001,9452.287831507107,154.472906076652
"depth initialization, seed100",manual4,1,0.013461786787956953,919.1305353428653,154.472906076652
"depth initialization, seed100",manual4,1,0.01600423874333501,43.94483005510028,154.472906076652
"depth initialization, seed100",manual4,2,0.0,1349274.5975423618,154.472906076652
"depth initialization, seed100",manual4,2,0.005227993242442608,311406.11292469443,154.472906076652
"depth initialization, seed100",manual4,2,0.00779803516343236,60529.32148404666,154.472906076652
"depth initialization, seed100",manual4,2,0.01048117596656084,9452.287831507107,154.472906076652
"depth initialization, seed100",manual4,2,0.01320978719741106,919.1305353428653,154.472906076652
"depth initialization, seed100",manual4,2,0.01583645911887288,43.94483005510028,154.472906076652
"depth initialization, seed100",pruned,0,0.0,1349274.5975423618,154.472906076652
"depth initialization, seed100",pruned,0,0.012216855771839619,311406.11292469443,154.472906076652
"depth initialization, seed100",pruned,0,0.024013802874833345,58844.84790242748,154.472906076652
"depth initialization, seed100",pruned,0,0.03572617890313268,8509.069165152943,154.472906076652
"depth initialization, seed100",pruned,0,0.04761894606053829,816.8573462975172,154.472906076652
"depth initialization, seed100",pruned,0,0.05928936181589961,40.490420646967486,154.472906076652
"depth initialization, seed100",pruned,1,0.0,1349274.5975423618,154.472906076652
"depth initialization, seed100",pruned,1,0.011560756247490644,311406.11292469443,154.472906076652
"depth initialization, seed100",pruned,1,0.02340081287547946,58844.84790242748,154.472906076652
"depth initialization, seed100",pruned,1,0.03514326922595501,8509.069165152943,154.472906076652
"depth initialization, seed100",pruned,1,0.04683043481782079,816.8573462975172,154.472906076652
"depth initialization, seed100",pruned,1,0.05845276219770312,40.490420646967486,154.472906076652
"depth initialization, seed100",pruned,2,0.0,1349274.5975423618,154.472906076652
"depth initialization, seed100",pruned,2,0.012162026949226856,311406.11292469443,154.472906076652
"depth initialization, seed100",pruned,2,0.024167262949049473,58844.84790242748,154.472906076652
"depth initialization, seed100",pruned,2,0.036017709877341986,8509.069165152943,154.472906076652
"depth initialization, seed100",pruned,2,0.04797642584890127,816.8573462975172,154.472906076652
"depth initialization, seed100",pruned,2,0.05965968267992139,40.490420646967486,154.472906076652
"rotation initialization, seed100",full,0,0.0,10335330.138370056,1053.0784601594214
"rotation initialization, seed100",full,0,0.010109825059771538,289959.5010684508,1053.0784601594214
"rotation initialization, seed100",full,0,0.020115180872380733,4308.539356492169,1053.0784601594214
"rotation initialization, seed100",full,0,0.030044726096093655,47.46197664403832,1053.0784601594214
"rotation initialization, seed100",full,1,0.0,10335330.138370056,1053.0784601594214
"rotation initialization, seed100",full,1,0.010465526022017002,289959.5010684508,1053.0784601594214
"rotation initialization, seed100",full,1,0.020919200964272022,4308.539356492169,1053.0784601594214
"rotation initialization, seed100",full,1,0.031412487383931875,47.46197664403832,1053.0784601594214
"rotation initialization, seed100",full,2,0.0,10335330.138370056,1053.0784601594214
"rotation initialization, seed100",full,2,0.010142894927412271,289959.5010684508,1053.0784601594214
"rotation initialization, seed100",full,2,0.020298460964113474,4308.539356492169,1053.0784601594214
"rotation initialization, seed100",full,2,0.03060797695070505,47.46197664403832,1053.0784601594214
"rotation initialization, seed100",manual5,0,0.0,10335330.138370056,1053.0784601594214
"rotation initialization, seed100",manual5,0,0.0036392817273736,637937.0098476383,1053.0784601594214
"rotation initialization, seed100",manual5,0,0.007165444083511829,5607.705888838168,1053.0784601594214
"rotation initialization, seed100",manual5,0,0.010707125999033451,79.21333194004458,1053.0784601594214
"rotation initialization, seed100",manual5,1,0.0,10335330.138370056,1053.0784601594214
"rotation initialization, seed100",manual5,1,0.0036620330065488815,637937.0098476383,1053.0784601594214
"rotation initialization, seed100",manual5,1,0.007234804332256317,5607.705888838168,1053.0784601594214
"rotation initialization, seed100",manual5,1,0.010782625991851091,79.21333194004458,1053.0784601594214
"rotation initialization, seed100",manual5,2,0.0,10335330.138370056,1053.0784601594214
"rotation initialization, seed100",manual5,2,0.0036140717566013336,637937.0098476383,1053.0784601594214
"rotation initialization, seed100",manual5,2,0.007154603023082018,5607.705888838168,1053.0784601594214
"rotation initialization, seed100",manual5,2,0.010717245750129223,79.21333194004458,1053.0784601594214
"rotation initialization, seed100",manual4,0,0.0,10335330.138370056,1053.0784601594214
"rotation initialization, seed100",manual4,0,0.002667561639100313,451130.6427276292,1053.0784601594214
"rotation initialization, seed100",manual4,0,0.005247002933174372,4051.534236182834,1053.0784601594214
"rotation initialization, seed100",manual4,0,0.007834454998373985,69.8210833611951,1053.0784601594214
"rotation initialization, seed100",manual4,1,0.0,10335330.138370056,1053.0784601594214
"rotation initialization, seed100",manual4,1,0.0026576509699225426,451130.6427276292,1053.0784601594214
"rotation initialization, seed100",manual4,1,0.005324061959981918,4051.534236182834,1053.0784601594214
"rotation initialization, seed100",manual4,1,0.0078975441865623,69.8210833611951,1053.0784601594214
"rotation initialization, seed100",manual4,2,0.0,10335330.138370056,1053.0784601594214
"rotation initialization, seed100",manual4,2,0.0028073317371308804,451130.6427276292,1053.0784601594214
"rotation initialization, seed100",manual4,2,0.005490582901984453,4051.534236182834,1053.0784601594214
"rotation initialization, seed100",manual4,2,0.008187574800103903,69.8210833611951,1053.0784601594214
"rotation initialization, seed100",pruned,0,0.0,10335330.138370056,1053.0784601594214
"rotation initialization, seed100",pruned,0,0.01213116617873311,289959.5010684508,1053.0784601594214
"rotation initialization, seed100",pruned,0,0.024333103094249964,4308.539356492169,1053.0784601594214
"rotation initialization, seed100",pruned,0,0.036312948912382126,47.46197664403832,1053.0784601594214
"rotation initialization, seed100",pruned,1,0.0,10335330.138370056,1053.0784601594214
"rotation initialization, seed100",pruned,1,0.012035965919494629,289959.5010684508,1053.0784601594214
"rotation initialization, seed100",pruned,1,0.02421701280400157,4308.539356492169,1053.0784601594214
"rotation initialization, seed100",pruned,1,0.03636697959154844,47.46197664403832,1053.0784601594214
"rotation initialization, seed100",pruned,2,0.0,10335330.138370056,1053.0784601594214
"rotation initialization, seed100",pruned,2,0.012502376921474934,289959.5010684508,1053.0784601594214
"rotation initialization, seed100",pruned,2,0.02485027303919196,4308.539356492169,1053.0784601594214
"rotation initialization, seed100",pruned,2,0.0364979999139905,47.46197664403832,1053.0784601594214
"correct bridges, seed100",fixed,0,0.00445654196664691,119.81703819700559,15.984125179372395
"correct bridges, seed100",fixed,0,0.00865623401477933,116.731479713466,15.984125179372395
"correct bridges, seed100",fixed,0,0.012033736333251,115.9472437196022,15.984125179372395
"correct bridges, seed100",fixed,0,0.015335347969084978,115.09250215201408,15.984125179372395
"correct bridges, seed100",fixed,0,0.018710689153522253,113.77594598360724,15.984125179372395
"correct bridges, seed100",fixed,0,0.02193071087822318,111.58547145427575,15.984125179372395
"correct bridges, seed100",fixed,0,0.025157503318041563,108.41329297207002,15.984125179372395
"correct bridges, seed100",fixed,0,0.028460264205932617,103.49807532864357,15.984125179372395
"correct bridges, seed100",fixed,0,0.03189980611205101,96.36405169940929,15.984125179372395
"correct bridges, seed100",fixed,0,0.03521029790863395,88.75252836424384,15.984125179372395
"correct bridges, seed100",fixed,0,0.03842971008270979,77.20377264424548,15.984125179372395
"correct bridges, seed100",fixed,0,0.04173908103257418,63.06573325700376,15.984125179372395
"correct bridges, seed100",fixed,0,0.04513788316398859,42.303998511622076,15.984125179372395
"correct bridges, seed100",fixed,0,0.04835665412247181,24.831995439764285,15.984125179372395
"correct bridges, seed100",fixed,0,0.051595906261354685,9.493208608816003,15.984125179372395
"correct bridges, seed100",fixed,0,0.05482969805598259,9.298873863892098,15.984125179372395
"correct bridges, seed100",fixed,0,0.058078219182789326,9.29760421456729,15.984125179372395
"correct bridges, seed100",fixed,0,0.06137188104912639,9.297587356369338,15.984125179372395
"correct bridges, seed100",fixed,0,0.0648126732558012,9.297587232045963,15.984125179372395
"correct bridges, seed100",fixed,0,0.0680158850736916,9.29758723122557,15.984125179372395
"correct bridges, seed100",fixed,0,0.07122315606102347,9.297587231216436,15.984125179372395
"correct bridges, seed100",fixed,0,0.07442413829267025,9.297587231216138,15.984125179372395
"correct bridges, seed100",fixed,0,0.07762507908046246,9.297587231216138,15.984125179372395
"correct bridges, seed100",fixed,0,0.08082205103710294,9.297587231216138,15.984125179372395
"correct bridges, seed100",fixed,0,0.08406375302001834,9.297587231216138,15.984125179372395
"correct bridges, seed100",fixed,0,0.08726585423573852,9.297587231216138,15.984125179372395
"correct bridges, seed100",fixed,0,0.09049728605896235,9.297587231216138,15.984125179372395
"correct bridges, seed100",fixed,0,0.09370931796729565,9.297587231216138,15.984125179372395
"correct bridges, seed100",fixed,0,0.09694076888263226,9.297587231216138,15.984125179372395
"correct bridges, seed100",fixed,0,0.10018437122926116,9.297587231216138,15.984125179372395
"correct bridges, seed100",fixed,0,0.10339252231642604,9.297587231216138,15.984125179372395
"correct bridges, seed100",fixed,0,0.10662922402843833,9.297587231216138,15.984125179372395
"correct bridges, seed100",fixed,0,0.11000361619517207,9.297587231216138,15.984125179372395
"correct bridges, seed100",fixed,0,0.11328054731711745,9.297587231216138,15.984125179372395
"correct bridges, seed100",fixed,0,0.11664286907762289,9.297587231216138,15.984125179372395
"correct bridges, seed100",fixed,0,0.11990436119958758,9.297587231216138,15.984125179372395
"correct bridges, seed100",fixed,0,0.12335864221677184,9.297587231216138,15.984125179372395
"correct bridges, seed100",fixed,0,0.1265533142723143,9.297587231216138,15.984125179372395
"correct bridges, seed100",fixed,0,0.12975689629092813,9.297587231216138,15.984125179372395
"correct bridges, seed100",fixed,0,0.1329906969331205,9.297587231216138,15.984125179372395
"correct bridges, seed100",fixed,0,0.13617967907339334,9.297587231216138,15.984125179372395
"correct bridges, seed100",fixed,0,0.13937735091894865,9.297587231216138,15.984125179372395
"correct bridges, seed100",fixed,0,0.14265867229551077,9.29758723121613,15.984125179372395
"correct bridges, seed100",fixed,0,0.1459344238974154,9.29758723121613,15.984125179372395
"correct bridges, seed100",fixed,0,0.14925006590783596,9.29758723121613,15.984125179372395
"correct bridges, seed100",fixed,0,0.15245906729251146,9.29758723121613,15.984125179372395
"correct bridges, seed100",fixed,0,0.15567847900092602,9.29758723121613,15.984125179372395
"correct bridges, seed100",fixed,0,0.15897923987358809,9.297587231216127,15.984125179372395
"correct bridges, seed100",fixed,0,0.1622948320582509,9.297587231216127,15.984125179372395
"correct bridges, seed100",fixed,0,0.16558520402759314,9.297587231216127,15.984125179372395
"correct bridges, seed100",fixed,0,0.16899559600278735,9.297587231216127,15.984125179372395
"correct bridges, seed100",fixed,0,0.17224862705916166,9.297587231216127,15.984125179372395
"correct bridges, seed100",fixed,0,0.17570175928995013,9.297587231216127,15.984125179372395
"correct bridges, seed100",fixed,0,0.17894887132570148,9.297587231216127,15.984125179372395
"correct bridges, seed100",fixed,0,0.18229129211977124,9.297587231216127,15.984125179372395
"correct bridges, seed100",fixed,0,0.18551061395555735,9.297587231216127,15.984125179372395
"correct bridges, seed100",fixed,0,0.1888400660827756,9.297587231216127,15.984125179372395
"correct bridges, seed100",fixed,0,0.1920688971877098,9.297587231216127,15.984125179372395
"correct bridges, seed100",fixed,0,0.1954036089591682,9.297587231216127,15.984125179372395
"correct bridges, seed100",fixed,0,0.1985685508698225,9.297587231216127,15.984125179372395
"correct bridges, seed100",fixed,1,0.0033221705816686153,119.81703819700559,15.984125179372395
"correct bridges, seed100",fixed,1,0.007016942836344242,116.731479713466,15.984125179372395
"correct bridges, seed100",fixed,1,0.010313864797353745,115.9472437196022,15.984125179372395
"correct bridges, seed100",fixed,1,0.013511635828763247,115.09250215201408,15.984125179372395
"correct bridges, seed100",fixed,1,0.016723977867513895,113.77594598360724,15.984125179372395
"correct bridges, seed100",fixed,1,0.01993183884769678,111.58547145427575,15.984125179372395
"correct bridges, seed100",fixed,1,0.023125050589442253,108.41329297207002,15.984125179372395
"correct bridges, seed100",fixed,1,0.026335392612963915,103.49807532864357,15.984125179372395
"correct bridges, seed100",fixed,1,0.029546763747930527,96.36405169940929,15.984125179372395
"correct bridges, seed100",fixed,1,0.032770545687526464,88.75252836424384,15.984125179372395
"correct bridges, seed100",fixed,1,0.035936557687819004,77.20377264424548,15.984125179372395
"correct bridges, seed100",fixed,1,0.03913677856326103,63.06573325700376,15.984125179372395
"correct bridges, seed100",fixed,1,0.042339400853961706,42.303998511622076,15.984125179372395
"correct bridges, seed100",fixed,1,0.045622522942721844,24.831995439764285,15.984125179372395
"correct bridges, seed100",fixed,1,0.04884716356173158,9.493208608816003,15.984125179372395
"correct bridges, seed100",fixed,1,0.05204268591478467,9.298873863892098,15.984125179372395
"correct bridges, seed100",fixed,1,0.05529985670000315,9.29760421456729,15.984125179372395
"correct bridges, seed100",fixed,1,0.05851903883740306,9.297587356369338,15.984125179372395
"correct bridges, seed100",fixed,1,0.06171426083892584,9.297587232045963,15.984125179372395
"correct bridges, seed100",fixed,1,0.06491433177143335,9.29758723122557,15.984125179372395
"correct bridges, seed100",fixed,1,0.06816016370430589,9.297587231216436,15.984125179372395
"correct bridges, seed100",fixed,1,0.07136018574237823,9.297587231216138,15.984125179372395
"correct bridges, seed100",fixed,1,0.07455187663435936,9.297587231216138,15.984125179372395
"correct bridges, seed100",fixed,1,0.07789584901183844,9.297587231216138,15.984125179372395
"correct bridges, seed100",fixed,1,0.08138771075755358,9.297587231216138,15.984125179372395
"correct bridges, seed100",fixed,1,0.08456962183117867,9.297587231216138,15.984125179372395
"correct bridges, seed100",fixed,1,0.08781175361946225,9.297587231216138,15.984125179372395
"correct bridges, seed100",fixed,1,0.09100348595529795,9.297587231216138,15.984125179372395
"correct bridges, seed100",fixed,1,0.0942132668569684,9.297587231216138,15.984125179372395
"correct bridges, seed100",fixed,1,0.09743957873433828,9.297587231216138,15.984125179372395
"correct bridges, seed100",fixed,1,0.10061541991308331,9.297587231216138,15.984125179372395
"correct bridges, seed100",fixed,1,0.10381765197962523,9.297587231216138,15.984125179372395
"correct bridges, seed100",fixed,1,0.10699915373697877,9.297587231216138,15.984125179372395
"correct bridges, seed100",fixed,1,0.11028440482914448,9.297587231216138,15.984125179372395
"correct bridges, seed100",fixed,1,0.11343960696831346,9.297587231216138,15.984125179372395
"correct bridges, seed100",fixed,1,0.11662360886111856,9.297587231216138,15.984125179372395
"correct bridges, seed100",fixed,1,0.11977544985711575,9.297587231216138,15.984125179372395
"correct bridges, seed100",fixed,1,0.12296295166015625,9.297587231216138,15.984125179372395
"correct bridges, seed100",fixed,1,0.12615127256140113,9.297587231216138,15.984125179372395
"correct bridges, seed100",fixed,1,0.12934621470049024,9.297587231216138,15.984125179372395
"correct bridges, seed100",fixed,1,0.1325467568822205,9.297587231216138,15.984125179372395
"correct bridges, seed100",fixed,1,0.13572645792737603,9.297587231216138,15.984125179372395
"correct bridges, seed100",fixed,1,0.1389546599239111,9.29758723121613,15.984125179372395
"correct bridges, seed100",fixed,1,0.14212873158976436,9.29758723121613,15.984125179372395
"correct bridges, seed100",fixed,1,0.1453334428369999,9.29758723121613,15.984125179372395
"correct bridges, seed100",fixed,1,0.1485385848209262,9.29758723121613,15.984125179372395
"correct bridges, seed100",fixed,1,0.1518647656776011,9.29758723121613,15.984125179372395
"correct bridges, seed100",fixed,1,0.15506175765767694,9.297587231216127,15.984125179372395
"correct bridges, seed100",fixed,1,0.1583703299984336,9.297587231216127,15.984125179372395
"correct bridges, seed100",fixed,1,0.1617452218197286,9.297587231216127,15.984125179372395
"correct bridges, seed100",fixed,1,0.16500565269961953,9.297587231216127,15.984125179372395
"correct bridges, seed100",fixed,1,0.16818980500102043,9.297587231216127,15.984125179372395
"correct bridges, seed100",fixed,1,0.17134782671928406,9.297587231216127,15.984125179372395
"correct bridges, seed100",fixed,1,0.17451720777899027,9.297587231216127,15.984125179372395
"correct bridges, seed100",fixed,1,0.17768655996769667,9.297587231216127,15.984125179372395
"correct bridges, seed100",fixed,1,0.18087619077414274,9.297587231216127,15.984125179372395
"correct bridges, seed100",fixed,1,0.1841501030139625,9.297587231216127,15.984125179372395
"correct bridges, seed100",fixed,1,0.1873610345646739,9.297587231216127,15.984125179372395
"correct bridges, seed100",fixed,1,0.19058380601927638,9.297587231216127,15.984125179372395
"correct bridges, seed100",fixed,1,0.19377934793010354,9.297587231216127,15.984125179372395
"correct bridges, seed100",fixed,2,0.003522871993482113,119.81703819700559,15.984125179372395
"correct bridges, seed100",fixed,2,0.007280463818460703,116.731479713466,15.984125179372395
"correct bridges, seed100",fixed,2,0.010653896257281303,115.9472437196022,15.984125179372395
"correct bridges, seed100",fixed,2,0.013870117254555225,115.09250215201408,15.984125179372395
"correct bridges, seed100",fixed,2,0.01725531881675124,113.77594598360724,15.984125179372395
"correct bridges, seed100",fixed,2,0.020552841015160084,111.58547145427575,15.984125179372395
"correct bridges, seed100",fixed,2,0.02378675201907754,108.41329297207002,15.984125179372395
"correct bridges, seed100",fixed,2,0.027060553897172213,103.49807532864357,15.984125179372395
"correct bridges, seed100",fixed,2,0.030393085908144712,96.36405169940929,15.984125179372395
"correct bridges, seed100",fixed,2,0.03394296811893582,88.75252836424384,15.984125179372395
"correct bridges, seed100",fixed,2,0.0371949290856719,77.20377264424548,15.984125179372395
"correct bridges, seed100",fixed,2,0.04050681088119745,63.06573325700376,15.984125179372395
"correct bridges, seed100",fixed,2,0.043723632115870714,42.303998511622076,15.984125179372395
"correct bridges, seed100",fixed,2,0.046957403887063265,24.831995439764285,15.984125179372395
"correct bridges, seed100",fixed,2,0.050229455810040236,9.493208608816003,15.984125179372395
"correct bridges, seed100",fixed,2,0.053436458110809326,9.298873863892098,15.984125179372395
"correct bridges, seed100",fixed,2,0.05666051898151636,9.29760421456729,15.984125179372395
"correct bridges, seed100",fixed,2,0.05986746121197939,9.297587356369338,15.984125179372395
"correct bridges, seed100",fixed,2,0.063091732095927,9.297587232045963,15.984125179372395
"correct bridges, seed100",fixed,2,0.06630483409389853,9.29758723122557,15.984125179372395
"correct bridges, seed100",fixed,2,0.06949393497779965,9.297587231216436,15.984125179372395
"correct bridges, seed100",fixed,2,0.07270511705428362,9.297587231216138,15.984125179372395
"correct bridges, seed100",fixed,2,0.07589970901608467,9.297587231216138,15.984125179372395
"correct bridges, seed100",fixed,2,0.07909091096371412,9.297587231216138,15.984125179372395
"correct bridges, seed100",fixed,2,0.08226437214761972,9.297587231216138,15.984125179372395
"correct bridges, seed100",fixed,2,0.08543920423835516,9.297587231216138,15.984125179372395
"correct bridges, seed100",fixed,2,0.0886272550560534,9.297587231216138,15.984125179372395
"correct bridges, seed100",fixed,2,0.0918208472430706,9.297587231216138,15.984125179372395
"correct bridges, seed100",fixed,2,0.09503618907183409,9.297587231216138,15.984125179372395
"correct bridges, seed100",fixed,2,0.09825053997337818,9.297587231216138,15.984125179372395
"correct bridges, seed100",fixed,2,0.10146606201305985,9.297587231216138,15.984125179372395
"correct bridges, seed100",fixed,2,0.10464903293177485,9.297587231216138,15.984125179372395
"correct bridges, seed100",fixed,2,0.10784644493833184,9.297587231216138,15.984125179372395
"correct bridges, seed100",fixed,2,0.1110498271882534,9.297587231216138,15.984125179372395
"correct bridges, seed100",fixed,2,0.11426404817029834,9.297587231216138,15.984125179372395
"correct bridges, seed100",fixed,2,0.1174324001185596,9.297587231216138,15.984125179372395
"correct bridges, seed100",fixed,2,0.12061123223975301,9.297587231216138,15.984125179372395
"correct bridges, seed100",fixed,2,0.12380853295326233,9.297587231216138,15.984125179372395
"correct bridges, seed100",fixed,2,0.1270250049419701,9.297587231216138,15.984125179372395
"correct bridges, seed100",fixed,2,0.1302204062230885,9.297587231216138,15.984125179372395
"correct bridges, seed100",fixed,2,0.13340078806504607,9.297587231216138,15.984125179372395
"correct bridges, seed100",fixed,2,0.136600730009377,9.297587231216138,15.984125179372395
"correct bridges, seed100",fixed,2,0.1398108908906579,9.29758723121613,15.984125179372395
"correct bridges, seed100",fixed,2,0.14303897321224213,9.29758723121613,15.984125179372395
"correct bridges, seed100",fixed,2,0.14629018492996693,9.29758723121613,15.984125179372395
"correct bridges, seed100",fixed,2,0.14951592590659857,9.29758723121613,15.984125179372395
"correct bridges, seed100",fixed,2,0.15273775812238455,9.29758723121613,15.984125179372395
"correct bridges, seed100",fixed,2,0.15595753910019994,9.297587231216127,15.984125179372395
"correct bridges, seed100",fixed,2,0.1591725111939013,9.297587231216127,15.984125179372395
"correct bridges, seed100",fixed,2,0.16237901290878654,9.297587231216127,15.984125179372395
"correct bridges, seed100",fixed,2,0.16557332407683134,9.297587231216127,15.984125179372395
"correct bridges, seed100",fixed,2,0.16877256613224745,9.297587231216127,15.984125179372395
"correct bridges, seed100",fixed,2,0.17195534706115723,9.297587231216127,15.984125179372395
"correct bridges, seed100",fixed,2,0.17516162898391485,9.297587231216127,15.984125179372395
"correct bridges, seed100",fixed,2,0.17836939124390483,9.297587231216127,15.984125179372395
"correct bridges, seed100",fixed,2,0.18161730282008648,9.297587231216127,15.984125179372395
"correct bridges, seed100",fixed,2,0.18483340414240956,9.297587231216127,15.984125179372395
"correct bridges, seed100",fixed,2,0.1879968261346221,9.297587231216127,15.984125179372395
"correct bridges, seed100",fixed,2,0.1911852671764791,9.297587231216127,15.984125179372395
"correct bridges, seed100",fixed,2,0.19436041917651892,9.297587231216127,15.984125179372395
"correct bridges, seed100",ordinary,0,0.0035155420191586018,269.06001584280216,15.984125179372395
"correct bridges, seed100",ordinary,0,0.007201244123280048,292.9094873333386,15.984125179372395
"correct bridges, seed100",ordinary,0,0.010542876087129116,258.0737976918157,15.984125179372395
"correct bridges, seed100",ordinary,0,0.01380126690492034,194.08626067946796,15.984125179372395
"correct bridges, seed100",ordinary,0,0.01716690883040428,123.03909525835422,15.984125179372395
"correct bridges, seed100",ordinary,0,0.02035860111936927,69.53261041080913,15.984125179372395
"correct bridges, seed100",ordinary,0,0.023584742099046707,32.16463730314719,15.984125179372395
"correct bridges, seed100",ordinary,0,0.02682686410844326,18.67451481785614,15.984125179372395
"correct bridges, seed100",ordinary,0,0.029999104794114828,13.96620876831602,15.984125179372395
"correct bridges, seed100",ordinary,0,0.033290376886725426,11.09602977682129,15.984125179372395
"correct bridges, seed100",ordinary,0,0.036548188887536526,9.691383656674528,15.984125179372395
"correct bridges, seed100",ordinary,0,0.039972111117094755,9.338715236233767,15.984125179372395
"correct bridges, seed100",ordinary,0,0.04322794219478965,9.301557388682081,15.984125179372395
"correct bridges, seed100",ordinary,0,0.0466264639981091,9.298277630776571,15.984125179372395
"correct bridges, seed100",ordinary,0,0.04988392489030957,9.297666835996948,15.984125179372395
"correct bridges, seed100",ordinary,0,0.0532192368991673,9.29759096540866,15.984125179372395
"correct bridges, seed100",ordinary,0,0.05649243900552392,9.29758729584445,15.984125179372395
"correct bridges, seed100",ordinary,0,0.05990091012790799,9.297587231732223,15.984125179372395
"correct bridges, seed100",ordinary,0,0.06314233224838972,9.297587231221296,15.984125179372395
"correct bridges, seed100",ordinary,0,0.06645086407661438,9.297587231216475,15.984125179372395
"correct bridges, seed100",ordinary,0,0.07014374621212482,9.29758723121634,15.984125179372395
"correct bridges, seed100",ordinary,0,0.07339568715542555,9.29758723121634,15.984125179372395
"correct bridges, seed100",ordinary,0,0.07706384919583797,9.297587231216294,15.984125179372395
"correct bridges, seed100",ordinary,0,0.08029392082244158,9.297587231216294,15.984125179372395
"correct bridges, seed100",ordinary,0,0.08347671292722225,9.297587231216294,15.984125179372395
"correct bridges, seed100",ordinary,0,0.08667465392500162,9.297587231216294,15.984125179372395
"correct bridges, seed100",ordinary,0,0.08987610600888729,9.297587231216294,15.984125179372395
"correct bridges, seed100",ordinary,0,0.0930667370557785,9.29758723121627,15.984125179372395
"correct bridges, seed100",ordinary,0,0.0963321989402175,9.29758723121627,15.984125179372395
"correct bridges, seed100",ordinary,0,0.09971534088253975,9.29758723121627,15.984125179372395
"correct bridges, seed100",ordinary,0,0.10297066206112504,9.29758723121627,15.984125179372395
"correct bridges, seed100",ordinary,0,0.10644894419237971,9.29758723121627,15.984125179372395
"correct bridges, seed100",ordinary,0,0.10968491621315479,9.29758723121627,15.984125179372395
"correct bridges, seed100",ordinary,0,0.11284760804846883,9.29758723121627,15.984125179372395
"correct bridges, seed100",ordinary,0,0.11601798888295889,9.29758723121627,15.984125179372395
"correct bridges, seed100",ordinary,0,0.1192731112241745,9.29758723121627,15.984125179372395
"correct bridges, seed100",ordinary,0,0.12265082215890288,9.29758723121627,15.984125179372395
"correct bridges, seed100",ordinary,0,0.12593785393983126,9.29758723121627,15.984125179372395
